,User_ID,Movie_ID,Category,Title,Country,Timestamp,Release_Year,Rating,Duration,Genre,Language,DubbedLanguages,Year,preference
3524,3273,2729,0,1865,268,2019-04-12 09:11:11,2018.0,9.43,61.0,389,4,620,2019.0,1
3525,1153,2730,1,2373,528,2019-04-12 23:57:12,2019.0,3.62,1.0,404,4,552,2019.0,0
3526,248,2731,0,5486,528,2019-04-12 14:32:57,2019.0,4.54,91.0,170,1,240,2019.0,0
3527,2419,2732,1,3653,528,2019-04-11 17:19:07,2018.0,6.29,7.0,255,6,329,2019.0,0
3528,3457,2733,1,3960,384,2019-04-11 08:53:45,2019.0,1.84,1.0,308,6,765,2019.0,0
3529,90,2735,0,2989,43,2016-12-01 06:48:05,2019.0,9.55,59.0,389,1,248,2019.0,1
3530,2973,2736,0,5577,61,2019-04-10 15:22:27,2019.0,5.21,91.0,286,0,429,2019.0,0
3531,2261,2737,1,7023,528,2019-04-10 01:18:36,2019.0,2.04,1.0,350,0,118,2019.0,0
3532,3073,2738,0,4389,221,2019-04-08 14:55:26,2018.0,4.02,131.0,257,1,603,2019.0,0
3533,381,2739,0,3968,528,2019-04-07 18:35:35,2019.0,4.36,170.0,12,1,276,2019.0,0
3534,3263,2740,1,5792,528,2019-04-07 23:56:08,2017.0,4.11,1.0,224,7,76,2019.0,0
3535,2265,2741,1,1406,447,2019-04-05 21:00:58,2015.0,4.11,3.0,85,1,534,2019.0,0
3536,2821,2742,1,2463,528,2019-04-05 07:09:45,2017.0,3.91,2.0,183,5,630,2019.0,0
3537,2522,2744,0,3967,221,2019-04-05 05:04:27,2019.0,8.0,170.0,12,1,497,2019.0,1
3538,2893,2745,1,4116,414,2019-04-05 18:56:14,2018.0,3.78,1.0,184,8,613,2019.0,0
3539,2267,2746,1,4256,299,2016-12-01 06:48:05,2017.0,1.13,1.0,347,1,293,2019.0,0
3540,2268,2747,1,4292,81,2019-04-05 17:42:17,2019.0,4.29,3.0,224,8,425,2019.0,0
3541,387,2748,1,4682,528,2019-04-05 07:01:21,2019.0,3.5,8.0,347,3,497,2019.0,0
3542,884,2749,1,5782,303,2019-04-05 20:08:04,2018.0,9.18,1.0,181,8,214,2019.0,1
3543,2270,2750,0,5993,528,2019-04-05 08:43:21,2019.0,5.48541777840191,92.0,140,1,521,2019.0,0
3544,2271,2751,0,4028,384,2019-04-04 04:06:16,2019.0,3.11,1.0,178,7,497,2019.0,0
3545,3074,2752,0,6303,528,2016-12-01 06:48:05,2019.0,9.83,59.0,389,5,382,2019.0,1
3546,933,2753,0,4807,239,2019-04-03 23:20:20,2018.0,3.22,126.0,279,0,257,2019.0,0
3547,2519,2755,1,4858,291,2019-04-03 14:06:45,2018.0,7.87,1.0,255,3,638,2019.0,1
3548,3296,2756,0,1584,221,2019-04-02 23:58:22,2019.0,6.85,120.0,141,1,630,2019.0,0
3549,142,2757,0,2573,299,2019-04-02 01:08:27,2015.0,5.16,76.0,255,1,443,2019.0,0
3550,3422,2758,0,2750,528,2019-04-02 23:55:27,2019.0,4.65,60.0,255,5,693,2019.0,0
3551,3466,2759,1,2767,528,2019-04-01 12:39:16,2018.0,8.85,1.0,358,8,260,2019.0,1
3552,4090,2760,0,3068,98,2019-04-01 22:08:18,2018.0,5.28,103.0,296,4,541,2019.0,0
3553,805,2761,0,3990,337,2019-04-01 11:58:12,2018.0,5.48541777840191,124.0,248,1,497,2019.0,0
3554,3683,2762,1,4911,384,2019-04-01 21:50:44,2013.0,4.19,1.0,304,0,756,2019.0,0
3555,1239,2763,0,5639,528,2019-04-01 02:48:44,2017.0,3.48,91.0,134,8,497,2019.0,0
3556,2060,2764,1,5956,594,2019-04-01 04:11:33,2019.0,4.68,1.0,60,3,111,2019.0,0
3557,2245,2766,0,3296,528,2019-03-31 17:43:46,2019.0,2.08,88.0,274,0,266,2019.0,0
3558,2282,2767,0,5028,207,2019-03-31 10:35:53,2018.0,1.59,81.0,248,5,674,2019.0,0
3559,1311,2768,0,3879,447,2019-03-30 15:08:32,2017.0,5.87,1.0,87,5,269,2019.0,0
3560,2283,2769,0,37,221,2019-03-29 08:09:46,2019.0,5.09,124.0,140,0,201,2019.0,0
3561,1264,2770,0,647,305,2019-03-29 20:48:15,2019.0,2.56,102.0,260,3,329,2019.0,0
3562,2790,2771,1,3842,147,2019-03-29 23:09:42,2019.0,1.96,1.0,339,5,760,2019.0,0
3563,4274,2772,1,6304,528,2019-03-29 20:43:29,2019.0,2.29,3.0,410,5,774,2019.0,0
3564,789,2774,1,5859,447,2019-03-29 00:15:19,2019.0,5.48541777840191,1.0,86,7,497,2019.0,0
3565,3885,2775,1,6756,158,2019-03-29 05:48:53,2018.0,2.74,3.0,255,7,311,2019.0,0
3566,2291,2776,1,297,282,2019-03-28 12:47:31,2018.0,2.12,2.0,311,5,737,2019.0,0
3567,4025,2777,0,1324,239,2019-03-27 23:35:20,2017.0,9.95,75.0,279,4,738,2019.0,1
3568,849,2778,0,3625,528,2019-03-26 01:05:52,2019.0,2.53,61.0,389,5,176,2019.0,0
3569,4263,2779,0,6306,221,2019-03-25 17:39:04,2018.0,9.05,126.0,12,1,669,2019.0,1
3570,2650,2780,1,5143,528,2019-03-25 15:08:48,2018.0,3.08,1.0,182,2,36,2019.0,0
3571,26,2781,0,4794,392,2019-03-24 09:57:55,2018.0,9.33,108.0,15,2,630,2019.0,1
3572,2296,2782,0,3867,430,2019-03-23 16:59:57,2018.0,2.07,100.0,15,3,524,2019.0,0
3573,3683,2784,1,1059,528,2019-03-22 15:31:01,2019.0,8.58,1.0,347,4,61,2019.0,1
3574,2641,2785,1,1262,303,2019-03-22 16:37:21,2019.0,2.66,1.0,181,1,63,2019.0,0
3575,3373,2786,1,1392,221,2019-03-22 14:29:06,2019.0,9.45,1.0,255,7,350,2019.0,1
3576,889,2787,0,3368,392,2019-03-22 02:13:41,2018.0,6.17,129.0,259,6,329,2019.0,0
3577,3299,2788,0,4181,528,2019-03-22 02:44:09,2019.0,2.71,71.0,221,5,150,2019.0,0
3578,3165,2789,1,4912,528,2019-03-22 23:49:51,2018.0,8.6,1.0,337,4,36,2019.0,1
3579,2304,2790,0,5126,528,2019-03-22 08:28:39,2019.0,4.52,108.0,143,1,452,2019.0,0
3580,3190,2791,1,5463,528,2016-12-01 06:48:05,2019.0,7.6,2.0,416,7,497,2019.0,1
3581,765,2792,0,6307,528,2016-12-01 06:48:05,2019.0,5.48541777840191,60.0,217,1,462,2019.0,0
3582,2536,2793,1,6308,54,2019-03-21 17:30:40,2007.0,7.43,1.0,347,7,460,2019.0,1
3583,1455,2795,1,4710,282,2016-12-01 06:48:05,2019.0,5.48541777840191,1.0,335,1,497,2019.0,0
3584,680,2796,0,4939,343,2019-03-21 19:16:47,2018.0,9.45,105.0,15,1,765,2019.0,1
3585,830,2797,0,5621,343,2019-03-21 08:48:19,2016.0,6.04,115.0,15,2,614,2019.0,0
3586,717,2798,0,5631,343,2019-03-21 14:53:25,2016.0,1.7,118.0,141,8,369,2019.0,0
3587,608,2799,0,5665,343,2019-03-21 20:14:14,2016.0,1.6,130.0,258,8,586,2019.0,0
3588,2115,2800,0,6768,343,2019-03-21 08:46:40,2016.0,5.48541777840191,115.0,295,7,758,2019.0,0
3589,2613,2801,0,324,638,2019-03-20 12:31:29,2019.0,8.65,69.0,217,8,257,2019.0,1
3590,1230,2802,1,1767,528,2019-03-20 00:27:11,2018.0,7.26,1.0,337,3,130,2019.0,1
3591,3234,2803,0,6309,221,2019-03-20 15:10:01,2018.0,5.48541777840191,97.0,255,8,497,2019.0,0
3592,1312,2804,1,6310,282,2019-03-20 08:38:09,2019.0,3.03,1.0,319,0,497,2019.0,0
3593,1468,2808,0,403,528,2019-03-19 23:16:26,2019.0,6.09,61.0,389,5,27,2019.0,0
3594,222,2809,1,2088,425,2019-03-17 13:50:20,2019.0,4.41,1.0,255,4,45,2019.0,0
3595,3386,2810,0,853,444,2019-03-15 10:50:54,2018.0,5.48541777840191,108.0,141,3,683,2019.0,0
3596,1346,2811,0,1577,268,2019-03-15 22:51:36,2019.0,4.38,65.0,389,4,485,2019.0,0
3597,2889,2812,0,2005,314,2019-03-15 13:08:44,2018.0,4.24,106.0,256,6,753,2019.0,0
3598,1299,2813,1,2449,392,2019-03-15 20:24:21,2018.0,5.14,1.0,319,5,212,2019.0,0
3600,1745,2814,0,2597,528,2019-03-15 19:03:40,2011.0,8.04,97.0,389,5,12,2019.0,1
3601,4340,2816,0,2598,528,2019-03-15 17:18:21,2012.0,6.99,80.0,389,5,756,2019.0,0
3602,2326,2817,0,2594,528,2019-03-15 00:12:48,2008.0,1.24,85.0,389,1,581,2019.0,0
3603,4292,2818,0,2914,619,2019-03-15 22:28:16,2018.0,9.07,98.0,222,5,393,2019.0,1
3604,3327,2819,1,3551,528,2019-03-15 00:53:16,2018.0,6.23,1.0,337,5,720,2019.0,0
3605,2388,2820,1,4277,447,2019-03-15 21:08:36,2018.0,9.67,2.0,87,7,284,2019.0,1
3606,451,2821,1,5128,528,2019-03-15 01:41:37,2019.0,5.21,1.0,255,1,636,2019.0,0
3607,1773,2822,1,5932,447,2016-12-01 06:48:05,2019.0,9.25,1.0,85,3,358,2019.0,1
3608,3963,2823,0,165,343,2019-03-14 21:06:40,2007.0,4.29,117.0,258,3,621,2019.0,0
3609,2332,2825,0,1680,343,2019-03-14 04:20:48,2016.0,1.66,127.0,141,0,423,2019.0,0
3610,672,2826,0,1790,343,2019-03-14 04:08:02,2017.0,5.07,125.0,295,1,685,2019.0,0
3611,2535,2827,0,4483,343,2019-03-14 23:49:51,2017.0,7.2,128.0,141,1,409,2019.0,1
3612,3637,2828,1,3447,138,2019-03-13 06:44:08,2018.0,9.79,1.0,339,0,97,2019.0,1
3613,1240,2829,1,6311,138,2016-12-01 06:48:05,2018.0,5.69,1.0,336,5,792,2019.0,0
3614,3453,2830,0,5895,528,2016-12-01 06:48:05,2019.0,7.61,126.0,0,5,193,2019.0,1
3615,1227,2831,0,2625,528,2019-03-12 00:20:18,2019.0,9.07,58.0,389,7,787,2019.0,1
3616,1565,2832,1,1667,138,2019-03-11 17:04:13,2018.0,5.89,1.0,319,0,229,2019.0,0
3617,278,2833,1,5749,138,2019-03-11 09:04:39,2017.0,2.5,1.0,337,8,351,2019.0,0
3618,3344,2834,1,2518,528,2016-12-01 06:48:05,2018.0,8.63,3.0,393,7,321,2019.0,1
3619,2340,2836,1,604,528,2019-03-08 10:14:59,2018.0,5.48541777840191,1.0,319,4,497,2019.0,0
3620,4105,2837,1,1457,138,2019-03-08 00:12:37,2018.0,7.83,1.0,339,0,194,2019.0,1
3621,2342,2838,0,2136,440,2019-03-08 05:32:01,2018.0,6.93,116.0,255,5,258,2019.0,0
3622,3481,2839,1,2460,434,2019-03-08 04:43:06,2018.0,1.55,1.0,338,5,306,2019.0,0
3623,720,2840,0,2663,528,2019-03-08 21:58:37,2018.0,2.52,90.0,251,2,558,2019.0,0
3624,2869,2841,0,2891,147,2019-03-08 12:46:42,2019.0,3.58,111.0,248,7,267,2019.0,0
3625,870,2842,0,6808,528,2019-03-08 17:35:56,2019.0,8.55,100.0,111,1,674,2019.0,1
3626,136,2843,0,3613,528,2019-03-07 06:48:27,2018.0,6.38,99.0,255,7,740,2019.0,0
3627,2347,2844,0,4584,343,2019-03-07 05:52:09,2012.0,1.75,105.0,157,6,687,2019.0,0
3628,3046,2846,0,4705,343,2019-03-07 06:22:24,2014.0,4.48,128.0,258,7,502,2019.0,0
3629,3501,2847,0,4910,343,2019-03-07 11:33:21,2015.0,6.01,91.0,258,4,657,2019.0,0
3630,188,2848,0,5388,343,2019-03-07 05:17:10,2015.0,3.26,127.0,258,5,577,2019.0,0
3631,442,2849,1,387,528,2019-03-06 22:11:39,2016.0,1.36,1.0,200,8,497,2019.0,0
3632,410,2850,1,6312,14,2019-03-06 15:22:57,2016.0,4.42,2.0,339,6,320,2019.0,0
3633,1318,2851,1,157,384,2019-03-05 22:01:44,2017.0,5.15,1.0,304,1,349,2019.0,0
3634,992,2852,0,5235,528,2019-03-05 21:43:37,2019.0,9.14,94.0,0,6,541,2019.0,1
3635,2354,2853,0,1678,343,2019-03-04 07:26:09,2015.0,9.18,124.0,258,8,275,2019.0,1
3636,2355,2854,0,3694,343,2016-12-01 06:48:05,2011.0,5.5,103.0,258,2,720,2019.0,0
3637,962,2855,0,4267,282,2019-03-02 22:30:46,2018.0,5.24,118.0,255,5,353,2019.0,0
3638,3755,2857,0,4388,528,2019-03-02 08:47:04,2018.0,6.76,162.0,24,1,159,2019.0,0
3639,192,2858,0,6850,32,2019-03-02 12:21:10,2018.0,3.32,89.0,214,1,320,2019.0,0
3640,2357,2859,0,50,430,2019-03-01 20:04:26,2018.0,3.57,89.0,217,7,72,2019.0,0
3641,2196,2860,0,550,430,2016-12-01 06:48:05,2018.0,1.02,108.0,216,1,442,2019.0,0
3642,3323,2861,0,935,150,2019-03-01 13:42:26,2018.0,1.7,103.0,157,6,506,2019.0,0
3643,979,2862,1,1260,221,2019-03-01 07:06:59,2018.0,2.61,1.0,225,5,515,2019.0,0
3644,3735,2863,1,6313,528,2019-03-01 14:17:35,2019.0,6.77,2.0,349,3,440,2019.0,0
3645,2634,2864,1,6314,528,2019-03-01 23:01:56,2019.0,2.91,1.0,224,4,603,2019.0,0
3646,1200,2865,1,3711,54,2019-03-01 23:30:12,2019.0,5.48541777840191,1.0,414,8,203,2019.0,0
3647,1920,2867,0,3914,564,2019-03-01 08:02:27,2018.0,5.48541777840191,93.0,281,0,91,2019.0,0
3648,1069,2868,0,4136,528,2019-03-01 19:08:01,2012.0,1.54,90.0,98,2,533,2019.0,0
3649,2752,2869,0,6315,528,2019-03-01 05:32:06,2018.0,7.96,131.0,257,7,603,2019.0,1
3650,751,2870,1,5129,282,2019-03-01 01:59:05,2018.0,4.57,3.0,64,2,586,2019.0,0
3651,4330,2871,0,5347,339,2019-03-01 22:27:18,2018.0,5.48541777840191,107.0,34,1,399,2019.0,0
3652,816,2872,0,5601,528,2019-03-01 06:55:14,2008.0,5.48541777840191,97.0,97,7,783,2019.0,0
3653,1234,2873,0,6316,398,2019-03-01 00:17:22,2018.0,5.48541777840191,103.0,261,7,490,2019.0,0
3654,1568,2874,0,4118,398,2019-02-28 20:14:23,2018.0,2.44,125.0,248,1,142,2019.0,0
3655,3803,2875,0,181,343,2019-02-27 08:10:45,2015.0,3.96,130.0,258,6,497,2019.0,0
3656,1446,2877,0,659,343,2019-02-27 04:24:47,2015.0,2.2,119.0,15,5,125,2019.0,0
3657,1002,2878,0,912,343,2016-12-01 06:48:05,2018.0,7.01,110.0,160,1,497,2019.0,1
3658,211,2879,0,995,343,2019-02-27 08:40:27,2017.0,4.61,120.0,141,1,398,2019.0,0
3659,1159,2880,0,1675,221,2019-02-27 12:45:23,2018.0,9.88,102.0,248,4,167,2019.0,1
3660,3418,2881,0,1861,343,2019-02-27 00:26:53,2013.0,6.88,125.0,141,0,497,2019.0,0
3661,2634,2882,0,6317,343,2019-02-27 19:11:52,2013.0,9.26,127.0,160,2,488,2019.0,1
3662,334,2883,0,3525,343,2019-02-27 14:09:55,2017.0,3.17,121.0,141,6,115,2019.0,0
3663,3581,2884,0,4515,343,2019-02-27 16:08:21,2014.0,3.87,113.0,258,0,497,2019.0,0
3664,2255,2885,0,5022,343,2019-02-27 07:52:41,2015.0,4.26,118.0,257,3,60,2019.0,0
3665,2375,2886,0,5434,343,2019-02-27 14:01:55,2018.0,8.55,132.0,258,1,54,2019.0,1
3666,1473,2888,1,6006,528,2019-02-27 18:08:05,2018.0,2.91,1.0,200,5,494,2019.0,0
3668,2378,2889,0,2973,221,2019-02-25 07:55:03,2018.0,1.39,80.0,248,0,248,2019.0,0
3669,4035,2890,0,6318,392,2019-02-23 05:50:33,2018.0,9.01,110.0,255,0,515,2019.0,1
3670,328,2891,0,703,528,2019-02-22 05:15:50,2016.0,5.06,70.0,389,5,47,2019.0,0
3671,1422,2892,0,6319,221,2016-12-01 06:48:05,2019.0,9.98,117.0,255,2,460,2019.0,1
3672,3237,2893,0,3887,528,2016-12-01 06:48:05,2019.0,8.83,89.0,140,2,18,2019.0,1
3673,4322,2894,0,3919,147,2019-02-22 18:56:21,2019.0,5.48541777840191,84.0,248,0,100,2019.0,0
3674,3984,2895,0,4531,221,2019-02-22 19:36:46,2018.0,5.48541777840191,131.0,248,8,679,2019.0,0
3675,1149,2897,1,4982,447,2019-02-22 08:38:53,2018.0,5.48541777840191,2.0,82,1,413,2019.0,0
3676,1709,2898,1,7041,43,2019-02-22 19:00:15,2018.0,5.48541777840191,2.0,347,0,760,2019.0,0
3677,1861,2899,0,5139,384,2019-02-21 23:48:31,2018.0,8.37,139.0,261,5,319,2019.0,1
3678,1175,2900,0,2756,528,2019-02-20 05:46:56,2018.0,7.49,42.0,389,7,125,2019.0,1
3679,2959,2901,0,5863,54,2019-02-20 04:39:04,2017.0,8.03,79.0,218,5,497,2019.0,1
3680,3007,2902,0,1971,221,2019-02-17 15:13:58,2018.0,6.74,96.0,248,6,639,2019.0,0
3681,1416,2903,0,797,509,2019-02-16 06:39:40,2015.0,7.54,114.0,255,0,713,2019.0,1
3682,2050,2904,0,4752,528,2019-02-16 00:47:32,2018.0,4.92,99.0,209,2,70,2019.0,0
3683,172,2905,0,535,221,2019-02-15 09:43:44,2018.0,7.36,111.0,259,2,284,2019.0,1
3684,3290,2906,0,537,221,2019-02-15 18:31:34,2017.0,3.49,112.0,248,1,220,2019.0,0
3685,3535,2909,0,6321,43,2019-02-15 19:38:22,2012.0,5.71,103.0,140,3,497,2019.0,0
3686,1886,2910,0,997,221,2019-02-15 18:36:45,2017.0,9.09,104.0,248,6,658,2019.0,1
3688,1221,2911,0,1758,221,2019-02-15 08:29:31,2012.0,6.37,97.0,141,4,729,2019.0,0
3689,570,2912,1,2288,125,2019-02-15 20:55:51,2015.0,3.82,1.0,335,3,116,2019.0,0
3690,620,2913,0,2903,528,2016-12-01 06:48:05,2019.0,8.77,1.0,238,7,600,2019.0,1
3691,3519,2914,0,3643,221,2019-02-15 20:42:52,2018.0,1.49,132.0,258,1,425,2019.0,0
3694,4200,2916,1,4921,528,2019-02-15 15:13:04,2018.0,2.71,1.0,255,1,639,2019.0,0
3695,2395,2917,0,5021,322,2019-02-15 20:11:56,2018.0,9.13,82.0,153,3,497,2019.0,1
3696,1825,2918,1,5318,2,2019-02-15 01:43:34,2017.0,5.48541777840191,1.0,326,3,792,2019.0,0
3697,1870,2919,0,5951,221,2019-02-15 07:02:41,2008.0,2.51,115.0,160,1,639,2019.0,0
3698,2739,2920,0,7037,392,2019-02-15 13:06:53,2018.0,3.87,130.0,157,0,466,2019.0,0
3699,2266,2921,1,616,546,2019-02-14 05:20:40,2018.0,5.48541777840191,3.0,347,3,757,2019.0,0
3700,2399,2922,0,2746,528,2019-02-14 11:57:46,2019.0,7.77,62.0,389,1,684,2019.0,1
3701,2169,2923,1,6753,392,2019-02-14 23:26:37,2018.0,9.25,2.0,316,1,194,2019.0,1
3702,1902,2924,0,3958,528,2019-02-12 00:09:57,2018.0,3.69,26.0,209,1,497,2019.0,0
3703,2358,2925,1,2534,425,2019-02-09 17:09:21,2018.0,1.74,1.0,255,5,72,2019.0,0
3704,1212,2927,1,5019,36,2019-02-09 22:35:05,2018.0,6.06,2.0,184,5,285,2019.0,0
3705,2360,2928,0,2260,528,2019-02-08 06:16:54,2019.0,5.35,91.0,272,8,335,2019.0,0
3706,1592,2929,0,4182,528,2019-02-08 05:17:33,2019.0,4.57,74.0,221,5,390,2019.0,0
3707,3211,2930,0,6322,392,2019-02-08 22:25:55,2018.0,1.04,136.0,248,7,114,2019.0,0
3708,2407,2931,1,5352,138,2019-02-07 19:59:03,2017.0,5.21,1.0,334,4,135,2019.0,0
3709,3191,2932,1,2251,138,2019-02-05 01:01:01,2018.0,2.09,1.0,184,1,497,2019.0,0
3710,2409,2933,0,4175,528,2019-02-05 15:53:29,2019.0,9.3,59.0,389,7,13,2019.0,1
3711,2207,2935,1,6323,447,2019-02-05 00:44:36,2018.0,8.23,1.0,75,8,9,2019.0,1
3712,446,2936,1,4870,138,2019-02-05 05:04:18,2018.0,2.42,1.0,255,0,473,2019.0,0
3713,1663,2937,1,6770,282,2019-02-05 09:25:59,2018.0,2.33,1.0,61,8,320,2019.0,0
3714,2412,2938,1,4294,384,2019-02-03 08:51:50,2019.0,6.07,1.0,304,1,515,2019.0,0
3715,2070,2939,0,530,447,2019-02-02 09:40:08,2018.0,7.55,91.0,255,7,497,2019.0,1
3716,773,2940,0,3199,221,2016-12-01 06:48:05,2017.0,9.14,93.0,248,8,420,2019.0,1
3717,3339,2941,0,36,528,2016-12-01 06:48:05,2016.0,9.05,84.0,209,8,443,2019.0,1
3718,713,2942,0,6324,425,2019-02-01 08:25:25,2018.0,2.4,100.0,255,4,152,2019.0,0
3719,3980,2943,0,1878,528,2019-02-01 12:27:06,2019.0,5.48541777840191,51.0,111,4,203,2019.0,0
3720,537,2944,0,2941,528,2019-02-01 09:22:01,2014.0,5.48541777840191,22.0,366,1,317,2019.0,0
3721,179,2946,0,2860,528,2019-02-01 08:20:13,2018.0,8.56,22.0,97,1,577,2019.0,1
3722,2419,2947,1,3007,528,2019-02-01 14:18:21,2018.0,7.1,2.0,347,2,672,2019.0,1
3723,855,2948,1,4328,528,2019-02-01 23:49:32,2019.0,6.44,1.0,405,3,756,2019.0,0
3724,2532,2949,1,6325,358,2019-02-01 07:09:39,2018.0,8.83,1.0,184,6,367,2019.0,1
3725,2483,2950,1,4820,282,2019-02-01 01:41:48,2018.0,6.73,1.0,60,3,94,2019.0,0
3726,258,2951,0,5910,546,2019-02-01 03:35:58,2019.0,8.64,24.0,97,4,64,2019.0,1
3727,119,2952,0,6752,528,2019-02-01 05:30:30,2019.0,2.39,113.0,273,1,320,2019.0,0
3728,2170,2953,0,2158,299,2019-01-31 19:30:18,2018.0,8.8,110.0,150,3,657,2019.0,1
3729,2422,2954,0,3069,101,2019-01-31 06:34:05,2017.0,9.94,120.0,141,1,711,2019.0,1
3730,1665,2955,1,3905,528,2019-01-31 12:51:45,2018.0,6.95,1.0,347,6,497,2019.0,0
3731,2573,2956,0,3158,528,2019-01-30 04:57:39,2018.0,9.79,56.0,255,3,764,2019.0,1
3732,3118,2957,0,739,221,2016-12-01 06:48:05,2017.0,8.46,74.0,248,0,577,2019.0,1
3733,3799,2958,0,1934,528,2019-01-29 05:32:09,2019.0,5.48541777840191,91.0,389,1,738,2019.0,0
3734,1490,2959,0,2263,384,2016-12-01 06:48:05,2018.0,5.48541777840191,137.0,255,2,472,2019.0,0
3735,2719,2960,0,6724,392,2019-01-29 21:42:11,2018.0,6.98,86.0,255,8,443,2019.0,0
3736,3859,2961,0,370,528,2016-12-01 06:48:05,2018.0,6.94,106.0,209,6,437,2019.0,0
3737,3656,2962,0,6326,241,2019-01-28 06:35:03,2012.0,7.04,125.0,258,1,497,2019.0,1
3738,3047,2963,0,3626,221,2019-01-28 04:47:50,2018.0,3.89,114.0,248,1,36,2019.0,0
3739,3878,2965,0,4315,239,2019-01-28 03:01:58,2018.0,9.76,143.0,255,6,142,2019.0,1
3740,744,2966,0,4799,239,2019-01-28 08:31:48,2015.0,1.06,121.0,244,5,639,2019.0,0
3741,335,2967,1,7040,528,2016-12-01 06:48:05,2018.0,9.02,5.0,395,5,80,2019.0,1
3742,841,2968,0,2072,343,2016-12-01 06:48:05,2018.0,7.48,150.0,255,2,594,2019.0,1
3743,1573,2969,0,442,394,2019-01-25 18:22:38,2018.0,5.48541777840191,88.0,279,7,497,2019.0,0
3744,1142,2970,1,786,447,2016-12-01 06:48:05,2018.0,5.12,1.0,86,1,27,2019.0,0
3745,3560,2971,1,1186,303,2019-01-25 16:00:04,2019.0,5.05,4.0,324,1,359,2019.0,0
3746,3104,2972,1,1686,392,2019-01-25 16:04:04,2019.0,5.48541777840191,1.0,175,4,54,2019.0,0
3747,2870,2974,0,3314,9,2019-01-25 15:43:07,2018.0,7.3,105.0,157,4,614,2019.0,1
3748,136,2975,0,4015,573,2016-12-01 06:48:05,2019.0,7.58,119.0,34,5,674,2019.0,1
3749,274,2976,1,1226,528,2019-01-24 17:36:54,2019.0,7.67,1.0,174,5,139,2019.0,1
3750,2102,2977,0,2678,2,2016-12-01 06:48:05,2018.0,5.76,96.0,257,0,178,2019.0,0
3751,1839,2978,1,2500,434,2019-01-23 12:17:01,2017.0,1.88,1.0,184,0,314,2019.0,0
3752,2822,2979,0,1172,518,2016-12-01 06:48:05,2019.0,8.66,95.0,34,8,399,2019.0,1
3753,1472,2980,0,1712,528,2019-01-18 17:04:14,2019.0,8.83,98.0,209,0,133,2019.0,1
3754,3089,2981,0,2439,528,2019-01-18 12:17:13,2019.0,3.4,96.0,270,4,452,2019.0,0
3755,446,2982,1,3238,528,2019-01-18 09:34:12,2019.0,8.08,2.0,197,2,408,2019.0,1
3756,2235,2984,1,3286,528,2019-01-18 13:53:43,2017.0,5.48541777840191,1.0,319,0,307,2019.0,0
3757,2445,2985,0,3772,43,2019-01-18 22:53:28,2018.0,2.12,96.0,214,1,111,2019.0,0
3758,2532,2986,0,3928,303,2019-01-18 22:31:49,2019.0,4.58,90.0,214,6,542,2019.0,0
3759,1894,2987,0,4644,221,2019-01-18 09:25:01,2018.0,5.48541777840191,97.0,248,1,425,2019.0,0
3760,1116,2988,1,6327,447,2019-01-18 05:32:57,2019.0,8.08,3.0,78,1,425,2019.0,1
3761,3359,2989,0,5890,528,2019-01-18 16:41:06,2019.0,2.77,1.0,237,2,36,2019.0,0
3762,1036,2990,0,239,528,2019-01-15 16:23:09,2017.0,2.48,90.0,209,5,229,2019.0,0
3763,3549,2991,0,240,335,2019-01-15 10:26:19,2016.0,5.48541777840191,88.0,255,1,468,2019.0,0
3764,1907,2992,0,262,221,2019-01-15 18:53:24,2018.0,3.04,105.0,153,4,498,2019.0,0
3765,3196,2993,0,1568,221,2019-01-15 12:18:54,2018.0,7.07,127.0,301,2,792,2019.0,1
3767,2414,2995,0,3899,221,2016-12-01 06:48:05,2017.0,2.16,125.0,24,5,497,2019.0,0
3768,1679,2996,0,3918,335,2019-01-15 03:26:05,2018.0,7.52,116.0,255,2,284,2019.0,1
3769,3631,2997,0,6328,528,2019-01-15 22:10:07,2019.0,5.12,65.0,389,1,54,2019.0,0
3770,1007,2998,0,5133,239,2016-12-01 06:48:05,2017.0,7.38,117.0,279,1,497,2019.0,1
3771,2455,2999,1,2870,425,2019-01-14 21:38:07,2016.0,4.39,1.0,337,5,239,2019.0,0
3772,600,3000,0,6329,221,2019-01-13 13:06:59,2018.0,6.69,136.0,255,0,133,2019.0,0
3773,2456,3001,0,357,343,2019-01-11 12:11:39,2017.0,5.48541777840191,104.0,141,1,9,2019.0,0
3774,3527,3003,1,571,528,2019-01-11 21:32:28,2018.0,1.44,1.0,311,1,675,2019.0,0
3775,430,3004,0,1895,528,2019-01-11 06:21:26,2019.0,7.33,2.0,381,7,357,2019.0,1
3776,2470,3005,1,2176,246,2016-12-01 06:48:05,2018.0,5.97,4.0,404,4,711,2019.0,0
3777,471,3006,0,2332,447,2019-01-11 00:13:13,2019.0,5.48541777840191,2.0,88,2,479,2019.0,0
3778,570,3007,0,4179,528,2016-12-01 06:48:05,2019.0,2.81,65.0,221,3,395,2019.0,0
3779,2704,3008,0,5340,528,2019-01-11 21:20:24,2019.0,5.48541777840191,99.0,138,0,452,2019.0,0
3780,3672,3009,1,4002,411,2019-01-10 22:53:22,2017.0,4.86,4.0,352,1,484,2019.0,0
3781,4242,3010,1,6900,262,2019-01-10 14:40:09,2018.0,1.51,1.0,330,3,479,2019.0,0
